X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10258540.7021,5228616.8224,1033348,20231367969,2315510,20231367969,19,F,IA,1,-77.0,1,77,1,1,5,6,1,1,2015,CHEV,CRZ,4D,IA,2,1,94,6,38,98,38,65,1,28,12,5,3,20,2,8,1,,0,2023,569565,4700080,,,,,,,2024/08/10 09:11:12+00,,{4574D56F-B914-40D1-A2A5-908ACE68A6EE}
-10258540.7021,5228616.8224,1033349,20231367969,2315511,20231367969,39,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2012,FORD,F15,PK,IA,1,16,94,94,38,98,38,65,1,28,6,2,3,20,2,8,1,,0,2023,569565,4700080,,,,,,,2024/08/10 09:11:12+00,,{9A532CAA-EF7B-4DCE-BFDF-7A42EF83B969}
-10291137.6341,5120363.6245,1033350,20231372512,2323448,20231372512,46,F,IA,1,-77.0,1,77,1,1,98,77,2,1,1998,CHEV,K2500,PK,IA,1,1,35,77,77,77,35,25,1,28,1,4,4,70,1,8,1,,0,2023,546004,4619756,,,,,,,2024/08/10 09:11:12+00,,{3D202CCB-403A-4565-AFD8-F0F98043F433}
-10291137.6341,5120363.6245,1033351,20231372512,2323449,20231372512,200,NR,XX,77,-77.0,77,77,1,1,88,77,2,1,2021,CHEV,K2500,PK,IA,0,12,35,77,77,77,35,25,1,28,6,2,4,70,1,8,1,,0,2023,546004,4619756,,,,,,,2024/08/10 09:11:12+00,,{D077A54D-9BCB-4FC9-BE59-9A7F39ED0EAB}
-10071415.0006,5094330.9416,1033352,20231372513,2323450,20231372513,25,M,IA,1,-77.0,1,77,1,1,1,77,2,1,2012,Ford,F150,TRUCK,IA,2,1,33,77,77,77,33,25,3,28,98,2,5,2,1,8,97,,0,2023,710740,4603289,,,,,,,2024/08/10 09:11:12+00,,{E884EC02-DC2F-41E4-80CB-A824694F0337}
-10071415.0006,5094330.9416,1033353,20231372513,2323451,20231372513,17,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2012,FORD,FUSION,PASSENGER CA,IA,3,2,33,77,77,77,33,25,3,28,2,5,5,2,1,8,97,,0,2023,710740,4603289,,,,,,,2024/08/10 09:11:12+00,,{1664EFF8-006A-4A53-9F2F-038764212665}
-10704556.2404,5280516.6758,1033354,20231372515,2323454,20231372515,80,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2018,BUIC,ENV,UT,IA,2,1,33,77,77,77,33,25,4,28,10,2,5,9,1,8,12,,0,2023,241506,4742675,,,,,,,2024/08/10 09:11:12+00,,{3973EDC3-EBD5-49FF-8D9D-064EA377B543}
-10704556.2404,5280516.6758,1033355,20231372515,2323455,20231372515,45,F,IA,1,-77.0,1,77,1,1,42,77,1,1,2000,FORD,TAURUS SEL,4D,IA,2,2,33,77,77,77,33,25,4,28,10,2,5,9,1,8,12,,0,2023,241506,4742675,,,,,,,2024/08/10 09:11:12+00,,{174298D6-A937-499D-9D9B-6DBF8646B261}
-10163539.819,5171568.8776,1033356,20231372516,2323456,20231372516,49,M,IA,77,-77.0,1,77,1,1,41,77,2,1,2015,GMC,YUK,SW,IA,2,1,33,94,77,77,94,50,5,28,4,2,5,8,1,8,12,,0,2023,640584,4659018,,,,,,,2024/08/10 09:11:12+00,,{EAED1092-0F1F-4D14-8AE6-A1AEEE7C5F5C}
-10163539.819,5171568.8776,1033357,20231372516,2323457,20231372516,20,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2007,CHEV,EQX,SW,IA,2,1,33,98,77,77,98,65,5,28,12,5,5,8,1,8,12,,0,2023,640584,4659018,,,,,,,2024/08/10 09:11:12+00,,{874C5941-CDDF-4D07-9DE1-E2DA4187DE81}
-10612790.3333,5085889.8528,1033358,20231372517,2323458,20231372517,66,F,IA,77,-77.0,1,77,1,1,9,77,2,14,2019,FORD,F150 SUPERCR,PK,IA,1,6,33,98,77,77,98,50,1,28,98,2,5,22,1,8,1,,0,2023,304988,4596539,,,,,,,2024/08/10 09:11:12+00,,{46B5FB3E-4528-442D-8034-EC41347AB28C}
-10612790.3333,5085889.8528,1033359,20231372517,2323459,20231372517,35,M,IA,77,-77.0,1,77,1,1,88,77,8,8,2022,Freightliner,M2 106,MEDIUM ST,IA,1,1,33,98,77,77,33,50,1,28,9,2,5,22,1,8,1,,0,2023,304988,4596539,,,,,,,2024/08/10 09:11:12+00,,{F63E1A4C-FAD7-4022-B02C-CB4FB145AACE}
-10375519.7353,5335797.7898,1033360,20231372518,2323460,20231372518,200,NR,XX,77,-77.0,77,77,1,1,88,77,1,1,2002,Infiniti,I35,4D,IA,0,12,33,77,77,77,33,25,1,28,6,5,5,23,1,3,1,,0,2023,483343,4778196,,,,,,,2024/08/10 09:11:12+00,,{CFB200DB-AC13-488A-999A-62C3BB8F0AF9}
