X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10434393.5426,5071885.2332,1285770,20241406329,2381544,20241406329,64,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2002,CHEV,TBZ,SW,IA,1,2,94,38,77,77,38,55,1,28,8,3,5,20,3,8,1,,0,2024,438667,4583695,,,,,,,2024/08/12 09:48:29+00,,{F051E96E-6B3E-469E-98C8-1758ACB4642B}
-10434393.5426,5071885.2332,1285771,20241406329,2381545,20241406329,45,M,IA,77,-77.0,1,77,1,1,5,77,3,1,2014,HOND,CRV,SW,IA,2,1,11,38,77,77,38,55,1,28,1,2,5,20,3,8,1,,0,2024,438667,4583695,,,,,,,2024/08/12 09:48:29+00,,{23BDF594-8DC4-4473-A3E2-508044DE631D}
-10465426.1392,5089743.891,1285772,20241406330,2381546,20241406330,28,M,MI,77,-77.0,1,77,3,1,6,77,3,1,2013,GMC,TERRAIN,SUV,MI,1,1,1,6,59,62,59,55,1,20,12,2,3,42,2,8,1,,0,2024,415521,4597277,,,,,,,2024/08/12 09:48:29+00,,{C4F1304C-6E94-4DFA-AA53-1BB579A30554}
-10675000.9962,5095210.2804,1285773,20241406333,2381551,20241406333,37,M,IA,77,-77.0,1,77,1,1,6,77,2,1,2013,TOYO,TACOMA DOUBL,PICKUP,IA,1,3,11,33,77,77,33,25,1,28,11,3,5,45,3,8,1,,0,2024,258570,4604910,,,,,,,2024/08/12 09:48:29+00,,{6DEEA45E-7981-4DEC-B2E7-E0B81D81105B}
-10675000.9962,5095210.2804,1285774,20241406333,2381552,20241406333,81,F,IA,77,-77.0,1,77,1,1,6,77,1,1,2012,NISS,ALT,4D,IA,2,14,11,33,77,77,33,25,1,28,9,3,5,45,3,8,1,,0,2024,258570,4604910,,,,,,,2024/08/12 09:48:29+00,,{A18964FA-78C3-414A-B3FF-8D9B7D77314A}
-10184024.0627,4971033.2537,1285775,20241406334,2381553,20241406334,26,M,IA,77,-77.0,1,77,77,77,88,77,2,1,2016,DODG,RAM,1500,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2024,627985,4508707,,,,,,,2024/08/12 09:48:29+00,,{6DA94FA4-0633-4920-AEB0-220F972B47AA}
-10432541.8615,5125552.7083,1285776,20241406335,2381554,20241406335,56,M,IA,77,0.206,1,77,6,1,6,8,2,1,2020,CHEV,SILVERADO K3,PK,IA,1,1,58,77,77,77,58,25,1,19,12,3,5,23,1,3,1,,0,2024,440390,4623718,,,,,,,2024/08/12 09:48:29+00,,{D9BAC6E7-33A8-45E9-9A78-262C6BE065D2}
-10711445.6259,5331415.5782,1285777,20241406336,2381555,20241406336,23,M,IA,1,-77.0,1,77,1,1,6,77,4,1,2004,CHEV,VENTURE LUXU,4D,IA,3,1,1,44,77,77,44,55,1,5,12,2,5,42,2,8,1,,0,2024,237870,4780028,,,,,,,2024/08/12 09:48:29+00,,{522C0EB0-2EC1-41B4-8BA1-7945C63313FF}
-10719457.9207,5335885.6483,1285778,20241406337,2381556,20241406337,24,M,NE,1,-77.0,1,77,1,1,13,77,2,1,2015,Chevrolet,SILVERADO,2500 HD,NE,1,1,4,33,77,77,33,55,99,28,9,2,5,16,2,8,1,,0,2024,232143,4783510,,,,,,,2024/08/12 09:48:29+00,,{C5B72C88-C5FF-4FA0-96AF-CAD4BCD91BA6}
-10719457.9207,5335885.6483,1285779,20241406337,2381557,20241406337,39,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2013,CHEV,SLV,PK,IA,1,1,33,77,77,77,33,55,99,28,9,2,5,16,2,8,1,,0,2024,232143,4783510,,,,,,,2024/08/12 09:48:29+00,,{92041484-30E8-496F-8B63-81BB39BCCD04}
-10585686.6296,5377091.6888,1285780,20241406338,2381558,20241406338,21,M,IA,77,-77.0,1,77,1,1,7,77,4,1,2010,Dodge,CARAVAN,VAN,IA,4,1,33,77,77,77,33,45,1,28,1,2,5,24,1,8,13,,0,2024,330598,4810289,,,,,,,2024/08/12 09:48:29+00,,{A2522D6B-78A5-44C2-A15B-623EFE304B85}
-10585686.6296,5377091.6888,1285781,20241406338,2381559,20241406338,35,F,IA,77,-77.0,1,77,1,1,88,77,4,1,2017,TOYT,SNA,VAN,IA,6,3,33,77,77,77,33,45,1,28,7,2,5,24,1,8,13,,0,2024,330598,4810289,,,,,,,2024/08/12 09:48:29+00,,{3FF6FD90-CAE0-439E-BEDF-7EC142662183}
-10392871.8189,5128294.7448,1285782,20241406339,2381560,20241406339,23,M,IA,77,-77.0,1,77,1,1,6,77,3,1,2011,TOYT,4RN,SW,IA,1,1,1,77,77,77,1,65,1,28,12,4,5,42,3,8,1,,0,2024,470021,4625573,,,,,,,2024/08/12 09:48:29+00,,{BF61681E-84D4-491C-98B2-9B7525233D7D}
-10438921.583,5116577.1838,1285783,20241406340,2381561,20241406340,48,F,IA,77,-77.0,1,77,1,1,6,77,3,1,2022,Infiniti,QX50,UT,IA,1,10,11,1,55,77,55,35,4,16,1,3,5,42,3,8,13,,0,2024,435566,4617079,,,,,,,2024/08/12 09:48:29+00,,{83D59CDF-2EFA-45D6-A4CF-03C0F1B18628}
-10338455.0478,4972967.0313,1285784,20241406343,2381566,20241406343,86,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2013,FORD,FUS,4D,IA,1,1,98,77,77,77,98,777,1,28,7,2,5,24,2,8,1,,0,2024,510815,4509073,,,,,,,2024/08/12 09:48:29+00,,{8A86CBE1-4549-4221-BD3A-E24F78B97D3B}
-10338455.0478,4972967.0313,1285785,20241406343,2381567,20241406343,65,M,IA,1,-77.0,1,77,1,1,7,77,2,1,2007,DODG,DAK,PK,IA,1,1,98,77,77,77,98,777,1,28,1,2,5,24,2,8,1,,0,2024,510815,4509073,,,,,,,2024/08/12 09:48:29+00,,{920B81EF-6E4F-4D3E-8360-0DA32F52DF3C}
-10197768.7738,4964061.1638,1285786,20241406345,2381570,20241406345,18,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2014,FORD,ECP,UT,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2024,617640,4503263,,,,,,,2024/08/12 09:48:29+00,,{99D6ED99-CA87-4E40-BCE2-18730D330B20}
-10624275.2915,5184877.2297,1285787,20241406346,2381571,20241406346,14,M,IA,77,-77.0,1,77,1,1,6,77,2,1,2008,FORD,RANGER SUPER,TK,IA,2,1,20,20,20,20,20,45,1,28,13,5,5,45,3,8,1,,0,2024,298466,4670349,,,,,,,2024/08/12 09:48:29+00,,{C88ACACE-9CCD-4502-8536-7487CB4E9DB0}
-10730802.5333,5235691.1759,1285788,20241406347,2381572,20241406347,21,M,IA,1,-77.0,1,77,3,1,98,77,1,1,2012,TOYO,CAMRY/SE/LE/,4D,IA,1,1,35,77,77,77,35,30,1,28,1,4,3,39,1,8,1,,0,2024,220899,4710530,,,,,,,2024/08/12 09:48:29+00,,{BAD5DF9B-7C9F-41B6-A71A-5C815E155FF9}
-10730802.5333,5235691.1759,1285789,20241406347,2381573,20241406347,200,NR,XX,77,-77.0,77,77,77,77,88,77,3,1,2010,Audi,Q5 PREMIUM P,NR,IA,0,12,33,77,77,77,33,30,1,28,7,4,3,39,1,8,1,,0,2024,220899,4710530,,,,,,,2024/08/12 09:48:29+00,,{F8F189F0-325B-49ED-9A82-59861C1D5108}
-10726719.9716,5226880.5264,1285790,20241406348,2381574,20241406348,35,F,IA,1,-77.0,1,77,1,1,6,77,4,1,2017,CHRY,PCF,VAN,IA,5,1,3,54,77,77,54,25,1,15,11,3,5,44,3,8,1,,0,2024,223656,4703927,,,,,,,2024/08/12 09:48:29+00,,{05C005FA-7640-4E92-9332-4589A7CD324B}
-10726525.6593,5226928.9975,1285791,20241406349,2381575,20241406349,82,M,IA,77,-77.0,1,77,1,1,99,77,1,1,2022,TOYT,HGH,UT,IA,1,1,96,77,77,77,96,35,1,28,12,4,5,71,3,8,1,,0,2024,223801,4703956,,,,,,,2024/08/12 09:48:29+00,,{EACED8A4-D2FE-4C30-81C6-6E4D9992C394}
-10726781.6427,5226865.85,1285792,20241406350,2381576,20241406350,80,M,IA,1,-77.0,1,77,1,1,40,77,2,1,2023,Ford,MAVERI,PK,SD,1,1,33,77,77,77,33,5,4,28,10,5,3,7,2,8,12,,0,2024,223610,4703917,,,,,,,2024/08/12 09:48:29+00,,{C77D26D3-F50E-4336-AB2B-C538A032939B}
-10726781.6427,5226865.85,1285793,20241406350,2381577,20241406350,65,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2017,Chevrolet,EQX,UT,IA,1,1,33,77,77,77,33,35,1,28,12,5,3,7,2,8,12,,0,2024,223610,4703917,,,,,,,2024/08/12 09:48:29+00,,{99316ED9-9B20-43AD-99B4-4D6921E194B5}
-10504921.4329,5118965.9418,1285794,20241406352,2381580,20241406352,25,M,IA,77,-77.0,1,77,1,1,98,77,2,1,2022,CHEV,COLORADO LT,PU,IA,1,1,11,1,44,98,98,55,1,5,11,4,5,42,3,8,1,,0,2024,386264,4619471,,,,,,,2024/08/12 09:48:29+00,,{F788CB5A-2666-4E8D-9116-FF56E4B12D6F}
-10494565.0657,5086935.9809,1285795,20241406353,2381581,20241406353,80,F,IA,77,-77.0,1,77,1,1,5,77,4,1,2005,CHRY,TOWN & COUNT,VAN,IA,1,3,11,44,20,77,20,50,6,5,9,5,4,20,3,8,1,,0,2024,393650,4595468,,,,,,,2024/08/12 09:48:29+00,,{6D9B8A53-BDF8-424A-9BF9-881E83B44846}
-10393277.2698,5332354.757,1285796,20241406354,2381582,20241406354,16,F,IA,77,-77.0,1,77,1,1,5,6,1,1,2008,CHRY,SEBRING,CV,IA,2,2,44,77,77,77,44,45,1,5,12,3,5,20,3,8,12,,0,2024,470363,4775734,,,,,,,2024/08/12 09:48:29+00,,{5E4140CF-1AC6-4BC2-B326-2DBFA2C36051}
-10641316.5123,5138866.3355,1285797,20241406355,2381583,20241406355,18,M,IA,1,0.165,1,77,6,1,6,77,2,1,2006,Dodge,1500,PICKUP,XX,2,8,1,54,77,77,54,25,1,15,12,5,5,42,1,3,1,,0,2024,284785,4636617,,,,,,,2024/08/12 09:48:29+00,,{06DC169A-0F1E-4C36-9114-E81A007BCBE7}
-10199829.8634,5119609.3606,1285798,20241406356,2381584,20241406356,43,M,IA,1,-77.0,1,77,98,4,8,13,1,1,2012,KIA,Forte Ex,4D,IA,1,1,33,77,77,77,33,35,98,28,10,5,4,18,1,8,13,,0,2024,614232,4619959,,,,,,,2024/08/12 09:48:29+00,,{1DD732EA-16AD-4267-ADBA-30405958AE61}
-10199829.8634,5119609.3606,1285799,20241406356,2381585,20241406356,15,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2012,HOND,ACC,4D,IA,3,98,33,77,77,77,33,35,98,28,8,5,4,18,1,8,13,,0,2024,614232,4619959,,,,,,,2024/08/12 09:48:29+00,,{05A5C6CA-7F30-422B-B612-35A544989D7D}
-10197832.1359,5119585.2166,1285800,20241406357,2381586,20241406357,36,F,IA,77,-77.0,1,77,2,1,88,77,3,1,2020,CHEV,EQX,UT,IA,1,10,33,77,77,77,33,35,2,28,6,2,5,20,3,8,1,,0,2024,615725,4619965,,,,,,,2024/08/12 09:48:29+00,,{14B5B972-4F7F-486D-9A60-FE6FDC14F337}
-10197832.1359,5119585.2166,1285801,20241406357,2381587,20241406357,39,F,RI,1,-77.0,1,77,1,1,5,7,1,1,2016,BMW,428I,PC,RI,1,10,6,33,77,77,33,35,2,28,12,2,5,20,3,8,1,,0,2024,615725,4619965,,,,,,,2024/08/12 09:48:29+00,,{B554876E-221F-4B99-917A-0E278AE55E0E}
-10143782.3536,4982920.3467,1285802,20241406358,2381588,20241406358,36,M,IA,77,-77.0,1,77,1,1,40,77,2,1,2013,FORD,F150,TRK,IA,1,1,33,77,77,77,33,25,4,28,1,3,5,7,2,8,12,,0,2024,658326,4518277,,,,,,,2024/08/12 09:48:29+00,,{4CFB97DC-12A1-45F4-9BCA-9D8BEAABC670}
-10143782.3536,4982920.3467,1285803,20241406358,2381589,20241406358,38,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2023,HYUN,PALISADE LIM,SUV,IA,1,1,33,77,77,77,33,30,4,28,8,4,5,7,2,8,12,,0,2024,658326,4518277,,,,,,,2024/08/12 09:48:29+00,,{1E253DC2-2056-4F72-A7DF-01D069E1F21B}
-10248531.9937,5001634.5378,1285804,20241406359,2381590,20241406359,17,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2012,TOYT,CAMRY,4D,IA,1,1,31,77,77,77,31,55,1,28,12,3,5,1,1,8,1,,0,2024,578795,4531116,,,,,,,2024/08/12 09:48:29+00,,{7D03439A-56C4-4BAD-A3A6-3E7B09F9DCDB}
-10122986.4239,5228224.7847,1285805,20241406360,2381591,20241406360,34,F,IA,1,-77.0,1,77,6,1,16,77,4,1,2013,TOYO,SIENNA XLE/L,MINIVAN,IA,1,3,33,1,35,77,1,25,1,28,1,3,5,40,2,7,1,,0,2024,669709,4701509,,,,,,,2024/08/12 09:48:29+00,,{06E33C11-02E6-4C70-B3AC-2FA82381C51D}
-10122986.4239,5228224.7847,1285806,20241406360,2381592,20241406360,200,NR,XX,77,-77.0,77,77,77,77,88,77,1,1,2011,Volkswagen,PASSAT,SEDAN,IL,0,12,33,35,77,77,33,25,1,28,7,77,5,40,2,7,1,,0,2024,669709,4701509,,,,,,,2024/08/12 09:48:29+00,,{E993C085-0657-4777-ABE4-756C9AE11CEF}
-10122986.4239,5228224.7847,1285807,20241406360,2381593,20241406360,200,NR,XX,77,-77.0,77,77,77,77,88,77,3,1,2010,FORD,ESCAPE XLT,SUV,IA,0,12,35,77,77,77,35,25,1,28,6,77,5,40,2,7,1,,0,2024,669709,4701509,,,,,,,2024/08/12 09:48:29+00,,{BEE44246-A9A7-4114-B80E-2D4717596302}
-10124907.2247,5228448.0885,1285808,20241406361,2381594,20241406361,18,F,IA,77,-77.0,1,77,1,1,6,77,1,1,2008,MAZD,MAZDA3I,4D,IA,1,1,11,3,44,20,20,45,6,5,12,4,5,44,3,8,1,,0,2024,668286,4701638,,,,,,,2024/08/12 09:48:29+00,,{46F28799-0584-492D-81CF-6F97E420D52B}
-10105983.4482,5227465.6559,1285809,20241406362,2381595,20241406362,44,M,IA,77,-77.0,1,77,1,15,6,77,2,1,2006,CHEV,CLD,PK,IA,1,6,11,1,44,20,20,65,1,5,13,5,4,42,3,8,1,,0,2024,682285,4701267,,,,,,,2024/08/12 09:48:29+00,,{797E9FF6-AB6F-4DF8-A91F-031898ABC929}
-10447983.6675,5103630.1912,1285810,20241406363,2381596,20241406363,20,F,NJ,77,-77.0,1,77,1,1,88,77,1,1,2012,Honda,ACCORD,4DR,NJ,1,1,33,77,77,77,33,25,1,28,12,3,5,9,4,8,12,,0,2024,428697,4607497,,,,,,,2024/08/12 09:48:29+00,,{2D3175BB-0D05-433A-A9C1-C7D98555AA18}
-10447983.6675,5103630.1912,1285811,20241406363,2381597,20241406363,45,M,IA,77,-77.0,1,77,1,98,42,50,3,1,2021,GMC,YUKON,SUV,IA,1,2,33,77,77,77,33,25,1,28,4,3,5,9,4,8,12,,0,2024,428697,4607497,,,,,,,2024/08/12 09:48:29+00,,{8F3389C8-13E1-44D7-A643-30D6B8A3B6C3}
-10404156.2133,5062147.0356,1285812,20241406365,2381599,20241406365,44,M,IA,77,-77.0,1,77,1,1,5,77,2,1,2005,CHEV,SLV,PK,IA,1,1,11,44,60,77,60,55,1,21,12,4,5,20,3,8,1,,0,2024,461333,4576249,,,,,,,2024/08/12 09:48:29+00,,{DE8DA436-FCB0-468B-B578-27B8F12921BE}
-10475679.9986,5100785.2868,1285813,20241406366,2381600,20241406366,51,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2016,TOYT,4RN,SW,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2024,407941,4605610,,,,,,,2024/08/12 09:48:29+00,,{FCE68C38-913F-417B-9874-A9F42C39B52D}
-10466251.7843,5104019.6019,1285814,20241406367,2381601,20241406367,63,M,IA,77,-77.0,1,77,1,1,98,77,2,1,2005,GMC,SIERRA K1500,TK,IA,1,9,35,77,77,77,35,20,1,28,1,2,5,70,4,8,6,,0,2024,415028,4607935,,,,,,,2024/08/12 09:48:29+00,,{2CA07078-E18F-4367-8C08-E82902C1B0AE}
-10466251.7843,5104019.6019,1285815,20241406367,2381602,20241406367,200,NR,XX,77,-77.0,77,77,98,1,88,77,3,1,2014,Ford,EXPLORER POL,MULTI PUROPS,IA,0,12,33,77,77,77,33,777,77,28,9,2,5,70,4,8,6,,0,2024,415028,4607935,,,,,,,2024/08/12 09:48:29+00,,{5F3568CD-2455-4296-BA87-5D67D9FA4269}
-10448838.4852,5127707.9588,1285816,20241406368,2381603,20241406368,76,F,IA,1,-77.0,1,77,1,1,44,77,3,1,2004,FORD,ESCAPE LIMIT,SUV,IA,2,1,34,38,77,77,38,65,1,28,3,5,3,10,2,8,5,,0,2024,428237,4625433,,,,,,,2024/08/12 09:48:29+00,,{493D2112-B08F-46BE-B29B-E0D947EF0820}
-10448838.4852,5127707.9588,1285817,20241406368,2381604,20241406368,19,M,IA,1,-77.0,1,77,1,1,88,77,3,1,2021,Honda,CR-V EX,SUV,IA,2,1,6,33,77,77,33,65,1,28,12,5,3,10,2,8,5,,0,2024,428237,4625433,,,,,,,2024/08/12 09:48:29+00,,{D3054926-5CAC-4CA8-9483-24C8FFCB6725}
-10489472.8893,5088745.2827,1285818,20241406369,2381605,20241406369,200,NR,XX,77,-77.0,77,77,99,1,88,77,2,1,2017,HOND,RIDGELINE RT,NR,IA,0,12,35,72,77,77,72,777,1,28,4,3,5,71,6,8,1,,0,2024,397487,4596765,,,,,,,2024/08/12 09:48:29+00,,{70145892-EAF2-4E59-8829-FE80830D7BBE}
-10489472.8893,5088745.2827,1285819,20241406369,2381606,20241406369,200,NR,XX,77,-77.0,77,77,77,77,99,77,99,77,7777,NR,NR,NR,XX,1,77,33,72,77,77,33,777,77,28,77,77,5,71,6,8,1,,0,2024,397487,4596765,,,,,,,2024/08/12 09:48:29+00,,{1BD07D2B-C159-4B7C-869A-044BD51FDFD0}
-10185773.8357,5189531.1757,1285820,20241406370,2381607,20241406370,40,F,IA,1,-77.0,1,77,1,1,6,77,3,1,2013,MAZD,CX-5 GRAND T,4DR,IA,1,1,44,54,77,77,44,55,1,5,11,5,5,37,2,8,1,,0,2024,623827,4671996,,,,,,,2024/08/12 09:48:29+00,,{06F3E50A-5C14-4F6A-A14C-CD0CD90423C3}
-10171500.3467,5171352.9625,1285821,20241406371,2381608,20241406371,60,M,IA,77,-77.0,1,77,1,1,98,77,2,1,2013,NISS,FRT,PK,IA,1,1,33,38,77,77,38,55,1,28,12,5,5,70,3,8,1,,0,2024,634671,4658743,,,,,,,2024/08/12 09:48:29+00,,{57A28730-9B1F-48CD-B009-FAB6FDF0EA7D}
-10171500.3467,5171352.9625,1285822,20241406371,2381609,20241406371,46,M,WI,77,-77.0,1,77,1,1,88,77,7,4,2017,Internationa,INTERNATIONA,2 AXLE,WI,1,1,33,77,77,77,33,55,1,28,3,2,5,70,3,8,1,,0,2024,634671,4658743,,,,,,,2024/08/12 09:48:29+00,,{10605514-82D1-4188-8BF4-5A51CDC49509}
-10202290.7132,5175209.1969,1285823,20241406372,2381610,20241406372,19,F,IA,1,-77.0,1,77,1,1,5,6,1,1,2008,HOND,CIV,4D,IA,1,10,43,6,54,1,54,55,5,15,8,5,5,20,2,8,10,,0,2024,611743,4661199,,,,,,,2024/08/12 09:48:29+00,,{CFC1D17A-68F5-4B92-B45F-1FD811108D8E}
-10419222.0278,5090269.6495,1285824,20241408895,2385983,20241408895,200,NR,XX,77,-77.0,77,77,99,99,99,77,4,1,7777,NR,NR,NR,XX,1,1,33,77,77,77,33,40,1,28,99,9,5,71,1,8,1,,0,2024,450154,4597346,,,,,,,2024/08/12 09:48:29+00,,{CA820457-2799-410B-906A-EA0D9751D265}
-10419222.0278,5090269.6495,1285825,20241408895,2385984,20241408895,54,M,IA,1,-77.0,1,77,1,1,88,77,17,1,1993,Honda,CBR600 F2,PK,IA,1,1,33,77,77,77,33,40,1,28,6,4,5,71,1,8,1,,0,2024,450154,4597346,,,,,,,2024/08/12 09:48:29+00,,{4803C0A2-DE4A-469D-9CEF-DD397DC48E0C}
-10415931.9031,5101310.172,1285826,20241408896,2385985,20241408896,37,M,IA,1,-77.0,1,77,1,1,43,77,1,1,2017,VOLK,PASSAT S,SD,IA,2,3,33,77,77,77,33,35,2,28,10,2,3,6,1,8,12,,0,2024,452674,4605568,,,,,,,2024/08/12 09:48:29+00,,{DC8587AB-3135-4AFA-85F3-7D5859D33C2F}
-10415931.9031,5101310.172,1285827,20241408896,2385986,20241408896,50,M,IA,77,-77.0,1,77,1,1,88,77,4,1,2021,CHEV,EXPRESS G250,VN,IA,1,1,33,77,77,77,33,35,2,28,1,2,3,6,1,8,12,,0,2024,452674,4605568,,,,,,,2024/08/12 09:48:29+00,,{F502A8C6-20DC-4BBC-81C6-9C4BA3DBDC4B}
-10415308.0844,5101311.5908,1285828,20241408898,2385988,20241408898,50,M,IA,1,-77.0,1,77,99,99,2,77,1,1,2005,Ford,Crown VIC Po,4D,IA,1,1,33,72,77,77,33,25,4,28,12,2,4,3,1,8,12,,0,2024,453141,4605567,,,,,,,2024/08/12 09:48:29+00,,{76CF0230-7FF8-41E6-A862-975325737631}
