X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10298527.4395,5026361.3477,510724,20160924153,1559117,20160924153,84,M,IA,1,-77.0,1,77,1,1,40,77,1,1,2007,Mercury,MILAN PREMIE,4DR,IA,2,1,33,77,77,77,33,55,4,28,11,5,3,7,1,8,13,,0,2016,540878,4549415,,,,,,,2024/08/09 13:53:33+00,,{DDE17400-FB42-423D-83CA-858A55244CF0}
-10298527.4395,5026361.3477,510725,20160924153,1559118,20160924153,56,M,IA,77,-77.0,1,77,1,1,88,77,13,2,2014,Mack,TRACTOR,TT,IL,1,1,6,33,3,77,33,65,1,28,2,4,3,7,1,8,13,,0,2016,540878,4549415,,,,,,,2024/08/09 13:53:33+00,,{E7C06A48-C31A-48BF-A1EB-5F0677188B96}
-10154074.8432,4971727.9071,510726,20160924154,1559119,20160924154,60,F,IA,77,0.0,1,77,1,1,88,77,1,1,2015,Nissan,ALTIMA 2.5/S,4DR,IA,1,1,32,6,77,77,32,65,1,28,1,4,1,46,1,8,1,,1,2016,650698,4509659,,,,,,,2024/08/09 13:53:33+00,,{9B443249-01D6-4F5D-A17C-6EBA8695DE11}
-10391552.9276,5349235.7587,510727,20160924155,1559120,20160924155,29,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2013,Ford,ESCAPE SEL,SUV,IA,2,1,31,77,77,77,31,777,77,28,77,77,5,1,77,8,77,,0,2016,471674,4788007,,,,,,,2024/08/09 13:53:33+00,,{A461083C-D5A8-40F0-A35C-268D9E10BC68}
-10416206.613,5222153.0798,510728,20160924156,1559121,20160924156,20,F,NE,77,-77.0,1,77,77,77,88,77,1,1,2007,Ford,FOCU,FO,NE,2,77,31,77,77,77,31,777,77,28,77,77,5,1,77,8,77,,0,2016,453065,4695132,,,,,,,2024/08/09 13:53:33+00,,{647B7F9B-0783-41D5-8FEC-DFE690149EF7}
-10433893.815,5100260.2595,510729,20160923138,1557369,20160923138,16,F,IA,77,-77.0,1,77,1,1,7,77,3,1,2005,Chevrolet,EQX,SW,IA,1,1,33,77,77,77,33,60,1,28,12,5,5,24,2,8,1,,0,2016,439221,4604886,,,,,,,2024/08/09 13:53:33+00,,{09ED0528-D0B4-4A8D-98B9-88080E4B945C}
-10139000.2794,5094958.0491,510730,20160923139,1557370,20160923139,60,M,IA,1,-77.0,1,77,1,1,6,77,2,1,1994,FORD,F150,PK,IA,2,1,12,1,3,20,20,55,1,28,13,5,2,42,1,8,1,,0,2016,660094,4602453,,,,,,,2024/08/09 13:53:33+00,,{6C03BA06-352A-4A10-A56A-07CBA49F0D35}
-10138280.1563,5069994.3815,510731,20160923140,1557371,20160923140,20,M,IA,1,-77.0,1,77,1,1,98,77,1,1,2004,PONT,GRAND PRIX,GT 4D,IA,1,1,33,38,77,77,38,45,1,28,12,4,5,39,1,8,4,,0,2016,661049,4583810,,,,,,,2024/08/09 13:53:33+00,,{070F0909-978A-4FDD-BB36-14DE8B7DA3B2}
-10138280.1563,5069994.3815,510732,20160923140,1557372,20160923140,27,M,IA,1,-77.0,1,77,1,1,88,77,2,1,1994,Ford,F150,PK,IA,1,1,33,38,77,77,38,45,1,28,6,3,5,39,1,8,4,,0,2016,661049,4583810,,,,,,,2024/08/09 13:53:33+00,,{C6E6EB1E-6BBE-45A9-A58B-5A22A9A533D4}
-10283347.7449,5236188.5076,510733,20160923141,1557373,20160923141,61,F,IA,1,-77.0,1,77,1,1,1,77,3,1,2006,JEEP,LBY,SW,IA,1,1,33,54,77,77,33,35,2,15,12,5,3,2,2,8,12,,0,2016,551199,4705492,,,,,,,2024/08/09 13:53:33+00,,{A2DD5917-4983-490B-8458-DA6F14D5294C}
