X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10428397.2297,5162797.224,350011,20181071417,1814801,20181071417,22,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2010,FORD,ESCAPE,SW,IA,1,11,33,77,77,77,33,40,2,28,7,3,5,24,1,8,1,,0,2018,443704,4651347,,,,,,,2024/08/09 13:53:33+00,,{60800EAA-8D79-4D26-AC78-475F0ADBD71F}
-10424035.6614,5169962.54,350012,20181071418,1814802,20181071418,30,M,IA,1,-77.0,1,77,1,10,9,77,1,1,2013,Chevrolet,CRZ,4D,IA,1,1,35,35,77,77,35,25,1,28,1,4,5,73,1,8,1,,0,2018,446988,4656630,,,,,,,2024/08/09 13:53:33+00,,{7359B5EC-C474-4779-AF7D-D5D0D84AD073}
-10424035.6614,5169962.54,350013,20181071418,1814803,20181071418,200,NR,XX,77,-77.0,77,77,1,77,88,77,3,1,2011,TOYT,RAV,SW,IA,0,12,35,35,77,77,35,25,1,28,7,2,5,73,1,8,1,,0,2018,446988,4656630,,,,,,,2024/08/09 13:53:33+00,,{5F72A0A0-46C2-4587-89D4-50B994A44570}
-10424035.6614,5169962.54,350014,20181071418,1814804,20181071418,200,NR,XX,77,-77.0,77,77,77,77,88,77,1,1,2016,KIA,OPT,4D,IA,0,12,35,77,77,77,35,25,1,28,6,2,5,73,1,8,1,,0,2018,446988,4656630,,,,,,,2024/08/09 13:53:33+00,,{77FF12D6-B1EE-45D3-93CC-302B34C30EBB}
-10423875.8843,5165489.537,350015,20181071420,1814807,20181071420,23,F,IA,1,-77.0,1,77,1,1,9,77,3,1,2010,Ford,ESCAPE,4D,IL,1,6,33,77,77,77,33,25,1,28,4,2,5,22,2,8,1,,0,2018,447082,4653316,,,,,,,2024/08/09 13:53:33+00,,{E9285E36-62AD-42F3-B620-7149CFB1CBF9}
-10423875.8843,5165489.537,350016,20181071420,1814808,20181071420,23,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2013,TOYT,RAV4,4D,IA,1,1,33,77,77,77,33,25,1,28,10,2,5,22,2,8,1,,0,2018,447082,4653316,,,,,,,2024/08/09 13:53:33+00,,{F9970A92-9936-49DC-B9A3-BED376D71A3C}
-10421755.4575,5164411.9393,350017,20181071421,1814809,20181071421,70,F,IA,77,-77.0,1,77,1,1,98,77,1,1,2016,TOYT,COA,4D,IA,1,3,33,77,77,77,33,30,2,28,9,2,5,70,1,8,12,,0,2018,448653,4652506,,,,,,,2024/08/09 13:53:33+00,,{5C073564-1993-43B7-96A8-F39297CD1354}
-10421755.4575,5164411.9393,350018,20181071421,1814810,20181071421,19,F,IA,77,-77.0,1,77,1,1,98,77,1,1,2006,TOYT,COA,4D,IA,1,2,33,77,77,77,33,30,2,28,11,2,5,70,1,8,12,,0,2018,448653,4652506,,,,,,,2024/08/09 13:53:33+00,,{D9A53717-4169-4B8D-85CE-36AB619AD703}
-10361171.9785,5222403.9414,350019,20181071423,1814813,20181071423,24,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2010,FORD,EDG,SW,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2018,493747,4695162,,,,,,,2024/08/09 13:53:33+00,,{5E1C6A26-17E1-4E8F-8133-5F8AEFD39F1E}
-10134022.9168,5078747.008,350020,20181071424,1814814,20181071424,85,F,IA,77,-77.0,1,77,1,1,98,77,1,1,2015,Ford,FIESTA,4DOOR,IA,1,17,32,77,77,77,32,25,1,28,5,1,4,70,1,8,1,,0,2018,664098,4590429,,,,,,,2024/08/09 13:53:33+00,,{C98447A4-35B0-43E2-82E6-16E258B6C988}
-10671108.107,5046645.8619,350021,20181071425,1814815,20181071425,59,M,NE,77,-77.0,1,77,1,1,6,77,13,2,2015,Freightliner,CA1,SEMI,NE,1,1,95,77,77,77,95,55,1,28,11,4,5,45,2,8,1,,0,2018,260286,4568475,,,,,,,2024/08/09 13:53:33+00,,{9A7687DE-7081-413F-9E09-BE0E387AB1C1}
-10093671.0261,5230038.1487,350022,20181078151,1826107,20181078151,31,M,IA,77,0.068,1,77,1,1,88,77,1,1,2011,HOND,FIT SPORT,4D,IA,1,1,33,77,77,77,33,45,2,28,12,5,3,2,1,2,12,,0,2018,691330,4703403,,,,,,,2024/08/09 13:53:33+00,,{67CD4329-E2B4-4186-837B-73DCA80DCA50}
-10093671.0261,5230038.1487,350023,20181078151,1826108,20181078151,47,F,IA,1,-77.0,1,77,1,1,88,77,3,1,2017,KIA,SORENTO LX,SUV,IA,2,98,98,77,77,77,98,35,2,28,12,4,3,2,1,2,12,,0,2018,691330,4703403,,,,,,,2024/08/09 13:53:33+00,,{E8D6AC64-94BA-425C-8E8A-3F4D4C0E6284}
-10103368.3391,5220267.6457,350024,20181078152,1826109,20181078152,29,M,IA,77,-77.0,1,77,77,77,88,77,1,1,2010,FORD,FOC,SD,IA,2,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2018,684357,4696017,,,,,,,2024/08/09 13:53:33+00,,{03C70348-E95E-41F1-BF93-01D086587612}
-10092342.1559,5238984.5993,350025,20181078153,1826110,20181078153,88,M,IA,1,-77.0,1,77,1,1,2,77,1,1,1997,CHEV,LUM,4D,IA,1,1,33,77,77,77,33,25,4,28,11,5,4,3,1,8,12,,0,2018,692130,4710011,,,,,,,2024/08/09 13:53:33+00,,{224D32B4-ACB3-4ADE-AE0C-68E2194D2ACB}
-10092342.1559,5238984.5993,350026,20181078153,1826111,20181078153,47,M,IA,1,-77.0,1,77,1,1,88,77,4,1,1998,CHRY,TOW,VN,IA,1,1,33,77,77,77,33,30,1,28,11,5,4,3,1,8,12,,0,2018,692130,4710011,,,,,,,2024/08/09 13:53:33+00,,{15C76298-48F9-4EF3-9785-3E6640C9DDF0}
-10091990.9763,5239090.47,350027,20181078154,1826112,20181078154,21,F,WI,1,-77.0,1,77,1,1,6,77,1,1,2012,Ford,FOCUS,4D,WI,1,1,33,72,77,77,33,25,1,28,12,2,5,45,1,8,1,,0,2018,692387,4710096,,,,,,,2024/08/09 13:53:33+00,,{4476B9CF-5041-4F61-8A91-C82259D2070B}
-10091990.9763,5239090.47,350028,20181078154,1826113,20181078154,64,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2016,KIA,RIO,4D,IA,1,10,33,77,77,77,33,25,1,28,6,2,5,45,1,8,1,,0,2018,692387,4710096,,,,,,,2024/08/09 13:53:33+00,,{63FAF8CE-46AB-4CA7-8494-B65EA24E84C8}
-10092534.7597,5236068.9408,350029,20181078155,1826114,20181078155,55,F,FL,1,-77.0,1,77,1,1,2,77,1,1,2017,Hyundai,ACCENT,4-DR,MD,1,1,33,54,77,77,33,25,4,15,1,4,5,3,1,8,12,,0,2018,692047,4707863,,,,,,,2024/08/09 13:53:33+00,,{5DC0D727-59D3-45AC-92CE-F673631E232B}
-10092534.7597,5236068.9408,350030,20181078155,1826115,20181078155,55,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2002,FORD,RNG,PK,IA,1,1,33,77,77,77,33,25,1,28,11,3,5,3,1,8,12,,0,2018,692047,4707863,,,,,,,2024/08/09 13:53:33+00,,{A8CA258E-424D-47B2-A4CD-6C38A4123B8E}
-10092383.9432,5234113.8575,350031,20181078156,1826116,20181078156,22,F,IA,1,-77.0,1,77,1,1,6,77,1,1,2007,TOYT,AVA,4D,IA,1,1,50,77,77,77,50,55,1,11,2,4,4,45,4,8,1,,0,2018,692198,4706428,,,,,,,2024/08/09 13:53:33+00,,{62F97642-20B9-4D7A-BFDF-43CE562304F3}
-10092397.0209,5236447.1992,350032,20181078157,1826117,20181078157,200,NR,XX,77,-77.0,77,77,1,1,5,6,3,1,1998,Ford,CARRYALL,UT,IL,1,7,64,77,77,77,64,45,1,25,12,5,5,20,4,8,20,,0,2018,692141,4708144,,,,,,,2024/08/09 13:53:33+00,,{37F1E735-34AE-47FE-B6A1-2C830C4EEF6B}
-10098963.4272,5238421.7629,350033,20181078158,1826118,20181078158,30,M,IA,1,-77.0,1,77,1,1,6,7,2,1,2010,FORD,F150,TK,IA,1,1,33,77,77,77,33,35,1,28,12,2,5,24,3,8,12,,0,2018,687255,4709465,,,,,,,2024/08/09 13:53:33+00,,{DB08F705-590A-4E16-91B5-6C76A41DAD8C}
-10098963.4272,5238421.7629,350034,20181078158,1826119,20181078158,16,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2006,HYUN,ELN,4D,IA,1,10,33,77,77,77,33,35,1,28,5,2,5,24,3,8,12,,0,2018,687255,4709465,,,,,,,2024/08/09 13:53:33+00,,{9F0E1D0C-6B22-4F45-ABBF-442869EB085C}
-10098963.4272,5238421.7629,350035,20181078159,1826120,20181078159,17,F,IA,1,-77.0,1,77,1,1,6,77,1,1,2003,MAZD,MZ6,4DR,IA,1,1,98,77,77,77,98,35,1,28,9,5,4,45,3,8,1,,0,2018,687255,4709465,,,,,,,2024/08/09 13:53:33+00,,{FE624265-C198-47B1-82D1-F05D7B7479F9}
-10188769.4811,5109745.3422,350036,20181078161,1826123,20181078161,200,NR,XX,77,-77.0,77,77,99,99,99,77,1,1,7777,NR,NR,NR,XX,1,18,35,72,77,77,35,25,1,28,99,2,5,71,1,8,1,,0,2018,622622,4612748,,,,,,,2024/08/09 13:53:33+00,,{1DCE8DE5-A942-4391-86CA-B667DD0E006E}
-10188769.4811,5109745.3422,350037,20181078161,1826124,20181078161,200,NR,XX,77,-77.0,77,77,77,77,88,77,1,1,2000,CHRY,CIR,4D,IA,0,12,33,72,77,77,33,25,1,28,12,3,5,71,1,8,1,,0,2018,622622,4612748,,,,,,,2024/08/09 13:53:33+00,,{579A60A6-63FC-48AD-8F29-DEF4E9ADA85A}
-10722988.8615,5232487.208,350038,20181078162,1826125,20181078162,21,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2000,CHEV,BLZ,SW,IA,1,11,98,77,77,77,98,65,4,28,6,2,5,70,1,8,18,,0,2018,226575,4707944,,,,,,,2024/08/09 13:53:33+00,,{E8D7FE58-F363-4B44-BA4D-CCFB809BE237}
-10722988.8615,5232487.208,350039,20181078162,1826126,20181078162,20,M,IA,77,-77.0,1,77,99,99,98,77,1,1,2002,PONT,GRAND AM,PASS CAR,IA,1,1,98,77,77,77,98,65,4,28,12,2,5,70,1,8,18,,0,2018,226575,4707944,,,,,,,2024/08/09 13:53:33+00,,{A8BEE114-2FFD-4FCC-979A-9E4C95315937}
-10672066.7865,5242901.1412,350040,20181078163,1826127,20181078163,79,M,IA,77,-77.0,1,77,1,1,88,77,26,1,7777,DEER,8270R,FARM TRACTOR,NO,1,2,33,98,96,77,33,25,98,28,10,2,5,29,1,8,99,,0,2018,264440,4714228,,,,,,,2024/08/09 13:53:33+00,,{89DAF7AA-26D7-4E58-9D68-8D2244FD4774}
-10672066.7865,5242901.1412,350041,20181078163,1826128,20181078163,70,M,IA,77,-77.0,1,77,1,8,96,77,13,3,2006,MACK,CV713,SEMI TRUCK,IA,1,5,33,94,96,77,33,25,98,28,2,4,5,29,1,8,99,,0,2018,264440,4714228,,,,,,,2024/08/09 13:53:33+00,,{4501D3CD-6A76-46A0-8A67-92922522C29A}
-10708748.3252,5232425.7641,350042,20181078164,1826129,20181078164,70,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2004,BUIC,RNR,SW,IA,1,1,98,77,77,77,98,65,1,28,13,5,5,73,3,8,1,,0,2018,237090,4707494,,,,,,,2024/08/09 13:53:33+00,,{7A8CC468-3F89-4E53-941E-571D4A917081}
-10662822.0473,5233491.4783,350043,20181078165,1826130,20181078165,31,M,IA,77,-77.0,1,77,1,1,88,77,6,1,2018,FRHT,TRUCK,BOX TRUCK,IA,1,11,33,33,33,33,33,45,4,28,99,9,5,20,3,8,1,,0,2018,271032,4707081,,,,,,,2024/08/09 13:53:33+00,,{0530637B-ACAD-481A-8B96-3FD6800D287E}
-10662822.0473,5233491.4783,350044,20181078165,1826131,20181078165,16,M,IA,77,-77.0,1,77,1,1,5,77,1,1,2006,CHEV,IMP,4D,IA,1,10,33,33,33,33,33,45,4,28,12,2,5,20,3,8,1,,0,2018,271032,4707081,,,,,,,2024/08/09 13:53:33+00,,{1A863B35-017C-42A7-A578-83ECE0A45820}
-10564508.3696,5377717.2583,350045,20181078166,1826132,20181078166,19,M,IA,1,-77.0,1,77,99,1,5,77,1,1,2007,Chevrolet,IMP,4D,IA,1,1,11,1,55,44,44,55,1,5,11,3,5,20,3,8,1,,0,2018,346008,4810372,,,,,,,2024/08/09 13:53:33+00,,{B64313CC-65BA-4FA1-8D63-0F0EF1E8BBBD}
-10277479.6429,5146915.2735,350046,20181078167,1826133,20181078167,48,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2011,FORD,F150,PICKUP,IA,1,1,31,77,77,77,31,55,1,28,9,3,5,1,2,8,1,,0,2018,556053,4639565,,,,,,,2024/08/09 13:53:33+00,,{B9A2F3DD-7490-4BF0-BA6E-179947049172}
-10076894.7599,5096403.7701,350047,20181078168,1826134,20181078168,64,F,IA,77,-77.0,1,77,1,1,98,77,1,1,2006,PONT,G6,CV,IA,1,1,1,44,77,77,44,65,1,5,14,4,4,42,1,8,1,,0,2018,706590,4604717,,,,,,,2024/08/09 13:53:33+00,,{FEF6DDE8-FC8C-42EE-A4EF-CF61015B819A}
-10085324.4149,5102742.2514,350048,20181078170,1826136,20181078170,27,F,IA,77,-77.0,1,77,1,1,6,77,3,1,2005,GMC,ENVOY,LL,IA,2,1,1,44,77,77,44,45,1,5,12,2,5,42,3,8,1,,0,2018,700144,4609267,,,,,,,2024/08/09 13:53:33+00,,{639D64DD-D89B-4BAD-B02A-73F8623E408A}
-10083012.8967,5092590.9201,350049,20181078171,1826137,20181078171,37,F,IA,1,-77.0,1,77,1,1,1,77,1,1,2012,CHRY,300C AWD,4D,IA,1,1,33,77,77,77,33,35,2,28,3,4,4,2,3,8,12,,0,2018,702087,4601741,,,,,,,2024/08/09 13:53:33+00,,{9028C08D-7917-461F-B073-812FEB6480A6}
-10083012.8967,5092590.9201,350050,20181078171,1826138,20181078171,30,M,IL,77,-77.0,1,77,1,1,88,77,3,1,2002,Ford,EXPEDITION,UT,IL,1,1,33,2,77,77,33,30,2,28,12,4,4,2,3,8,12,,0,2018,702087,4601741,,,,,,,2024/08/09 13:53:33+00,,{10FE1EAD-6B9D-40D8-A839-2DD0413C3D3A}
-10536136.6608,5112078.2196,350051,20181078172,1826139,20181078172,24,F,IA,77,-77.0,1,77,1,1,2,5,3,1,2014,Ford,EDGE SEL AWD,SUV,IA,1,10,11,6,33,77,33,55,4,28,12,5,5,3,4,8,13,,0,2018,362841,4614750,,,,,,,2024/08/09 13:53:33+00,,{2259C12C-5F08-45B4-8B8A-8E36CFF509F2}
-10536136.6608,5112078.2196,350052,20181078172,1826140,20181078172,72,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2013,CHEV,EQUINOX LT,SUV,IA,1,1,33,77,77,77,33,55,1,28,2,5,5,3,4,8,13,,0,2018,362841,4614750,,,,,,,2024/08/09 13:53:33+00,,{37D008EC-FEA6-4589-9AB0-95425E8C24C0}
-10242983.0931,5013273.207,350053,20181078173,1826141,20181078173,68,F,IA,77,-77.0,1,77,99,1,5,77,1,1,2003,Honda,EX,CAR,IA,2,1,11,6,4,33,33,55,1,28,12,5,1,20,3,8,1,,1,2018,582893,4539926,,,,,,,2024/08/09 13:53:33+00,,{D845B17D-5B7A-4AA2-801B-F830D4CD3FF0}
-10242983.0931,5013273.207,350054,20181078173,1826142,20181078173,56,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2010,TOYT,VENZA,MP,IA,2,1,33,6,11,33,6,55,1,28,12,5,1,20,3,8,1,,1,2018,582893,4539926,,,,,,,2024/08/09 13:53:33+00,,{ED8BE3D8-4E3C-4B01-9FA1-B07236D05311}
-10192909.4758,4959487.0794,350055,20181078174,1826143,20181078174,32,M,IA,1,-77.0,1,77,1,1,40,77,1,1,2004,CHEV,IMPALA,4D,IA,1,2,33,77,77,77,33,25,4,28,1,2,5,7,2,8,12,,0,2018,621386,4499863,,,,,,,2024/08/09 13:53:33+00,,{ED4106F1-80AA-4951-9CAC-3B0A336B2991}
-10192909.4758,4959487.0794,350056,20181078174,1826144,20181078174,23,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2012,DODG,CHA,4D,IA,1,1,33,77,77,77,33,25,1,28,8,2,5,7,2,8,12,,0,2018,621386,4499863,,,,,,,2024/08/09 13:53:33+00,,{2CD87EC9-E1EE-4416-9D6D-7A46F0D443C4}
-10669148.6035,5051230.8875,350057,20181078175,1826145,20181078175,58,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2004,LEXS,ES330,4DR,IA,1,11,33,77,77,77,33,25,2,28,6,9,5,71,1,8,1,,0,2018,261874,4571865,,,,,,,2024/08/09 13:53:33+00,,{134B89CF-E2D8-44AA-B100-8C4D53DE21F0}
-10669148.6035,5051230.8875,350058,20181078175,1826146,20181078175,200,NR,XX,77,-77.0,77,77,77,77,99,77,99,77,7777,NR,NR,NR,XX,1,1,33,72,77,77,33,777,77,28,77,77,5,71,1,8,1,,0,2018,261874,4571865,,,,,,,2024/08/09 13:53:33+00,,{1C6BA670-8D94-4E9A-8415-AC963FB11C36}
-10293063.65,5259331.3037,350059,20181078176,1826147,20181078176,25,M,IA,77,-77.0,1,77,1,1,5,6,2,1,2002,FORD,RANGER,PK,IA,1,1,42,77,77,77,42,65,1,3,12,3,5,20,4,8,1,,0,2018,543920,4722442,,,,,,,2024/08/09 13:53:33+00,,{BDE1CC95-B0F0-4613-B73A-704790BAE0D4}
-10204852.5135,5166245.8189,350060,20181078177,1826148,20181078177,200,NR,XX,77,-77.0,77,77,1,1,88,77,2,1,2004,GMC,SIERRA,TK,IA,0,12,35,77,77,77,35,25,1,28,1,2,5,65,4,8,1,,0,2018,609943,4654532,,,,,,,2024/08/09 13:53:33+00,,{7F855DC9-C12F-4037-B39D-F926F9AAA1FC}
-10405506.2161,5064032.2739,350061,20181070715,1813545,20181070715,51,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2010,TOYT,4RN,SW,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2018,460326,4577666,,,,,,,2024/08/09 13:53:33+00,,{76D31A8E-B081-4AD4-A76A-B70388396D45}
-10396799.8744,5059711.8946,350062,20181070716,1813546,20181070716,25,M,IA,77,-77.0,1,77,77,77,88,77,1,1,2013,TOYT,CAM,4D,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2018,466854,4574398,,,,,,,2024/08/09 13:53:33+00,,{1A586573-8022-477F-A797-54DA012C0543}
-10342171.7756,5213430.898,350063,20181070717,1813547,20181070717,50,M,IA,77,-77.0,1,77,1,1,6,18,13,2,2007,Kenworth,TT,SEMI TRACTOR,IA,1,1,13,1,11,48,48,55,1,9,12,5,5,42,2,8,1,,0,2018,507799,4688552,,,,,,,2024/08/09 13:53:33+00,,{898BD590-3582-4614-A503-BC20F60C8C88}
-10351230.1669,5177531.1816,350064,20181070718,1813548,20181070718,48,F,IA,77,-77.0,1,77,1,1,98,77,1,1,2008,PONT,G8,SD,IA,1,9,57,77,77,77,57,25,1,18,3,2,5,70,1,8,1,,0,2018,501101,4662034,,,,,,,2024/08/09 13:53:33+00,,{9771299C-FB68-4805-AA41-66E3E2CD27D4}
-10240717.3432,5036172.0006,350065,20181070719,1813549,20181070719,63,F,IA,77,-77.0,1,77,1,1,98,77,4,1,2005,KIA,SEDONA,MINIVAN,IA,1,1,11,3,44,46,44,55,1,5,9,5,5,44,10,8,1,,0,2018,584406,4557158,,,,,,,2024/08/09 13:53:33+00,,{8DAD4286-14F3-4BD0-8EFC-519F725E50CA}
-10095824.9406,5244022.9358,350066,20181070720,1813550,20181070720,21,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2016,HOND,ACC,4D,IA,1,1,31,77,77,77,31,45,1,28,9,2,3,1,2,8,1,,0,2018,689459,4713644,,,,,,,2024/08/09 13:53:33+00,,{C08F9483-18E8-46D3-9BC6-4EF8987ED2EF}
-10094583.6894,5236542.8481,350067,20181070721,1813551,20181070721,52,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2003,CHEV,SUB,SW,IA,2,1,33,77,77,77,33,25,1,28,12,4,4,30,1,8,1,,0,2018,690525,4708171,,,,,,,2024/08/09 13:53:33+00,,{9CE074AF-E83E-4371-B225-1D2EE5F00950}
-10094583.6894,5236542.8481,350068,20181070721,1813552,20181070721,21,F,MO,1,-77.0,1,77,1,1,11,77,3,1,2013,KIA,SOUL,4D,MO,1,2,33,77,77,77,33,25,1,28,3,3,4,30,1,8,1,,0,2018,690525,4708171,,,,,,,2024/08/09 13:53:33+00,,{96070371-BE5D-4B8D-B05F-D22FC049B3DE}
-10103130.7653,5233104.3463,350069,20181070722,1813553,20181070722,36,M,IA,1,-77.0,1,77,1,1,6,77,2,13,2014,CHEV,SLV,PK,IA,3,10,33,77,77,77,33,45,2,28,12,4,5,45,2,8,13,,0,2018,684283,4705471,,,,,,,2024/08/09 13:53:33+00,,{80FDFC97-D8BE-479E-95AE-3B18A8CB7B94}
-10103130.7653,5233104.3463,350070,20181070722,1813554,20181070722,44,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2010,CHEV,SLV,PK,IA,1,11,33,33,77,77,33,45,2,28,6,4,5,45,2,8,13,,0,2018,684283,4705471,,,,,,,2024/08/09 13:53:33+00,,{2898E8C1-60C7-49D6-BFF4-17614A43DA1A}
-10103130.7653,5233104.3463,350071,20181070722,1813555,20181070722,38,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2014,HOND,CRV,SW,IA,1,11,33,77,77,77,33,45,2,28,6,3,5,45,2,8,13,,0,2018,684283,4705471,,,,,,,2024/08/09 13:53:33+00,,{5DA8BAD6-794C-4D12-90DF-52795A8BB254}
-10098355.3985,5238054.4552,350072,20181070723,1813556,20181070723,17,M,IA,1,-77.0,1,77,1,1,2,77,1,1,2001,Toyota,CAM,4D,IA,2,1,33,77,77,77,33,25,4,28,12,3,5,3,2,8,12,,0,2018,687711,4709206,,,,,,,2024/08/09 13:53:33+00,,{3F43CEF6-9245-4EEB-A1B2-B9CB93E5607D}
