X,Y,OBJECTID,VEH_CRASH_KEY,VEH_UNITKEY,CASENUMBER,DRIVERAGE,DRIVERGEN,DL_STATE,CHARGED,ALCRESULT,DRUGTEST,DRUGRESULT,DRIVERCOND,VISIONOBS,DCONTCIRC1,DCONTCIRC2,VCONFIG,CARGOBODY,VYEAR,MAKE,MODEL,STYLE,VLP_STATE,OCCUPANTS,VACTION,SEQEVENTS1,SEQEVENTS2,SEQEVENTS3,SEQEVENTS4,MOSTHARM,SPEEDLIMIT,TRAFCONT,FIXOBJSTR,MOSTDAMAGE,DAMAGE,CSEVERITY,MAJORCAUSE,CSURFCOND,DRUGALCREL,ROADTYPE,WZ_RELATED,FATALITIES,CRASH_YEAR,XCOORD,YCOORD,FROM_MEASURE,TO_MEASURE,ROUTEID,CRASH_DATETIME,CRASH_DATETIME_UTC,CRASH_DATETIME_UTC_OFFSET,REST_UPDATED,REST_UPDATED_UTC_OFFSET,GLOBALID
-10738252.2512,5237914.6256,100011,20201167789,1980689,20201167789,200,NR,XX,77,-77.0,77,77,99,99,99,77,3,1,2008,CHEV,TRAILBLAZER ,SUV,IA,1,14,1,44,60,72,60,35,1,21,12,5,4,42,2,8,1,,0,2020,215466,4712389,,,,,,,2024/08/09 13:53:33+00,,{73F5CBE8-DBFC-4B50-9817-C804AB658385}
-10135370.4649,5080275.9241,100012,20201167790,1980690,20201167790,21,M,IA,1,0.137,1,77,6,99,6,77,2,1,2003,Chevrolet,S10,PK,IL,2,1,1,45,44,77,45,55,1,6,12,5,5,42,1,3,1,,0,2020,663061,4591548,,,,,,,2024/08/09 13:53:33+00,,{2C8FE6B1-FB07-4ED1-8478-8FE17457749C}
-10390780.5228,5309745.4286,100013,20201167791,1980691,20201167791,55,M,MN,77,-77.0,1,77,1,1,5,77,13,2,2018,Freightliner,TR,SLEEPER,IN,1,1,21,3,77,77,21,70,1,28,8,4,5,20,3,8,1,,0,2020,472120,4759247,,,,,,,2024/08/09 13:53:33+00,,{A68D1891-D0E4-486E-AC56-0642BD4425AB}
-10362242.1307,5231887.8851,100014,20201167792,1980692,20201167792,16,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2004,DODG,NEON BASE/SE,4D,IA,3,1,31,44,57,77,57,55,1,18,12,4,5,1,1,8,1,,0,2020,492963,4702144,,,,,,,2024/08/09 13:53:33+00,,{2464AB94-B9A7-4C35-8206-FE1F0B75DDE7}
-10684563.4783,5208014.0953,100015,20201167793,1980693,20201167793,70,M,IA,77,-77.0,1,77,1,1,98,77,2,1,2004,FORD,F15,PK,IA,1,1,2,77,77,77,2,55,4,28,12,5,3,43,2,8,13,,0,2020,254319,4688859,,,,,,,2024/08/09 13:53:33+00,,{76AE2C96-B0F8-4F0F-A464-44C72D630E6A}
-10081979.0472,5096429.6782,100016,20201167795,1980696,20201167795,53,M,IA,1,-77.0,1,77,1,1,1,77,2,1,2018,RAM,1500 ST,PK,IA,1,1,33,77,77,77,33,45,2,28,8,3,5,2,2,8,97,,0,2020,702781,4604628,,,,,,,2024/08/09 13:53:33+00,,{E95481A8-4340-4116-A90C-A8D4BF8B849E}
-10081979.0472,5096429.6782,100017,20201167795,1980697,20201167795,48,M,IL,77,-77.0,1,77,1,1,88,77,2,1,2011,Chevrolet,SILVERADO,PU,IL,1,1,33,77,77,77,33,35,2,28,12,3,5,2,2,8,97,,0,2020,702781,4604628,,,,,,,2024/08/09 13:53:33+00,,{ADDF08E3-924B-46D8-AF79-30884B5A2230}
-10675500.5233,5079985.1251,100018,20201167796,1980698,20201167796,27,M,TN,1,-77.0,1,77,3,1,6,77,3,1,2001,Toyota,4RUNNER,SUV,MT,2,1,52,6,48,77,48,70,1,9,1,3,3,45,2,8,1,,0,2020,257814,4593550,,,,,,,2024/08/09 13:53:33+00,,{2FC595FE-3F26-4BA0-8C70-DDDFDA7C0700}
-10698132.4789,5140670.8314,100019,20201167797,1980699,20201167797,47,F,SD,77,-77.0,1,77,1,1,6,77,13,2,2018,Freightliner,CASCADIA,SEMI,IN,1,5,11,3,21,77,21,70,1,28,3,4,5,44,4,8,1,,0,2020,242461,4639364,,,,,,,2024/08/09 13:53:33+00,,{7491B79F-4557-4CFD-A7B0-17E5EDADFA8E}
-10268040.204,5346546.2587,100020,20201167798,1980700,20201167798,24,F,WI,77,-77.0,1,77,1,1,98,77,1,1,2013,Ford,FUSION,4 DOOR,WI,1,1,98,77,77,77,98,50,1,28,12,4,5,70,3,8,1,,0,2020,561769,4786274,,,,,,,2024/08/09 13:53:33+00,,{77D9637A-F2A6-40BD-ABC5-8BF46E3D3FF3}
-10279713.8784,5385313.5025,100021,20201167799,1980701,20201167799,24,F,MN,77,-77.0,1,77,1,1,5,77,3,1,2007,BMW,X3,SUV,MN,1,1,11,1,20,98,20,55,1,28,9,4,5,20,3,8,1,,0,2020,553032,4814324,,,,,,,2024/08/09 13:53:33+00,,{72C039B1-9397-481B-8748-F799598B1924}
-10236763.652,5348816.7053,100022,20201167800,1980702,20201167800,31,M,IA,77,-77.0,1,77,1,15,6,77,1,1,2015,CHEV,MAL,4D,IA,1,1,2,44,77,77,44,55,1,5,12,4,5,43,2,8,13,,0,2020,584565,4788170,,,,,,,2024/08/09 13:53:33+00,,{B1E75A63-7146-42D9-92C2-D26CD9018C34}
-10212873.5484,5343862.4645,100023,20201167801,1980703,20201167801,22,F,IA,77,-77.0,1,77,1,1,6,77,3,1,2004,CHEV,TAH,SUV,IA,1,1,11,1,44,20,20,55,6,5,13,5,3,42,3,8,1,,0,2020,602043,4784808,,,,,,,2024/08/09 13:53:33+00,,{8702452F-46BE-404A-A846-C17F22DB2A14}
-10616819.2453,4977900.5363,100024,20201167802,1980704,20201167802,200,NR,XX,77,-77.0,77,77,98,1,88,77,3,1,2016,GMC,TERRAIN,SUV,IA,0,12,35,35,35,77,35,25,1,28,10,2,5,71,1,8,1,,0,2020,299756,4515499,,,,,,,2024/08/09 13:53:33+00,,{6969EBDE-3261-47DA-9057-A29B6C38E810}
-10616819.2453,4977900.5363,100025,20201167802,1980705,20201167802,200,NR,XX,77,-77.0,77,77,77,77,99,77,99,1,7777,NR,NR,NR,XX,1,77,35,99,99,72,99,777,77,28,77,77,5,71,1,8,1,,0,2020,299756,4515499,,,,,,,2024/08/09 13:53:33+00,,{4CADC15C-26A7-4E2D-A668-8F54BDC7487A}
-10514488.2459,5057156.933,100026,20201167803,1980706,20201167803,27,M,IA,77,-77.0,1,77,1,6,40,77,2,1,2000,Ford,F150,TK,IA,3,1,33,77,77,77,33,35,3,28,3,3,5,7,1,8,12,,0,2020,378339,4573427,,,,,,,2024/08/09 13:53:33+00,,{0B51611A-0404-451D-8592-796DA691E388}
-10514488.2459,5057156.933,100027,20201167803,1980707,20201167803,78,F,IA,77,-77.0,1,77,1,1,88,77,1,1,2005,BUIC,CENTURY,4D,IA,1,1,33,77,77,77,33,35,2,28,11,3,5,7,1,8,12,,0,2020,378339,4573427,,,,,,,2024/08/09 13:53:33+00,,{154F9AFD-CBDE-4A74-B4E6-37638BD78BEF}
-10692794.4797,5311595.4225,100028,20201167804,1980708,20201167804,16,M,IA,1,0.0,3,77,7,1,1,8,4,1,2006,CHRY,TOWN & COUNT,VN,IA,1,1,33,77,77,77,33,30,2,28,12,4,5,2,1,1,12,,0,2020,250973,4765070,,,,,,,2024/08/09 13:53:33+00,,{61F83C85-74AF-43AD-BC19-A50C0812C3C0}
-10692794.4797,5311595.4225,100029,20201167804,1980709,20201167804,55,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2012,GMC,YUKON DENALI,SUV,IA,1,1,33,77,77,77,33,30,1,28,6,2,5,2,1,1,12,,0,2020,250973,4765070,,,,,,,2024/08/09 13:53:33+00,,{559A0FA8-ECF4-4B18-B00D-E325393AA1FC}
-10274317.8817,5025225.3791,100030,20201167805,1980710,20201167805,39,M,IA,77,0.0,1,77,77,77,88,77,1,1,2014,TOYO,CAMRY/SE/LE/,4D,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,559149,4548686,,,,,,,2024/08/09 13:53:33+00,,{CC921E2F-3353-4F10-A260-8642288846A3}
-10282883.9311,5026863.7708,100031,20201167806,1980711,20201167806,200,NR,XX,77,-77.0,77,77,99,99,8,13,2,1,1999,Chevrolet,K1500 SILVER,TK,IA,2,14,4,33,77,77,33,55,1,28,11,4,3,16,1,8,1,,0,2020,552677,4549868,,,,,,,2024/08/09 13:53:33+00,,{C3557A7D-E4F1-4785-9553-EFE134D4C2EA}
-10282883.9311,5026863.7708,100032,20201167806,1980712,20201167806,19,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2020,HYUN,SANTA FE LIM,SUV,IA,1,14,33,3,77,77,33,55,1,28,11,4,3,16,1,8,1,,0,2020,552677,4549868,,,,,,,2024/08/09 13:53:33+00,,{A8D4AAF4-A793-49C1-A40D-62749071F89F}
-10296754.9373,5023869.9899,100033,20201167807,1980713,20201167807,23,F,IA,77,-77.0,1,77,77,77,88,77,1,1,2015,CHRY,200S,4D,IA,2,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,542226,4547550,,,,,,,2024/08/09 13:53:33+00,,{FCE3DADB-1009-49CB-92A7-1CE2BC9B50F0}
-10302205.987,5029390.2331,100034,20201167808,1980714,20201167808,66,M,IA,77,-77.0,1,77,77,77,88,77,3,1,2018,NISS,PATHFINDER S,NR,IA,2,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,538091,4551676,,,,,,,2024/08/09 13:53:33+00,,{BE9E9565-7725-4F6F-906E-FAF4624A77EF}
-10287039.1172,5028911.7358,100035,20201167809,1980715,20201167809,49,F,IA,77,-77.0,1,77,77,77,88,77,3,1,2012,DODG,JOURNEY SXT,LL,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,549532,4551385,,,,,,,2024/08/09 13:53:33+00,,{331767F0-3277-4850-8478-BE82A989DFFE}
-10693313.5801,5313818.8025,100036,20201167810,1980716,20201167810,56,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2011,Ford,RNG,PK,IA,1,1,33,77,77,77,33,25,1,28,8,2,5,7,2,8,12,,0,2020,250652,4766706,,,,,,,2024/08/09 13:53:33+00,,{AFF678D5-9319-42C3-82F0-51E75D9057DA}
-10693313.5801,5313818.8025,100037,20201167810,1980717,20201167810,43,F,IA,1,-77.0,1,77,1,1,40,77,3,1,2007,CHEV,SUB,SW,IA,1,1,33,77,77,77,33,25,4,28,11,2,5,7,2,8,12,,0,2020,250652,4766706,,,,,,,2024/08/09 13:53:33+00,,{B2A65A93-5D4F-4707-BB8E-CBBB02E6B8F5}
-10338007.5495,4971600.6927,100038,20201167811,1980718,20201167811,41,M,IA,77,-77.0,1,77,1,1,88,77,2,1,2004,CHEV,SLV,PK,IA,2,11,23,98,77,77,98,35,1,28,7,2,5,70,1,8,1,,0,2020,511157,4508040,,,,,,,2024/08/09 13:53:33+00,,{00BDE09C-2A6F-4673-8984-8EE43DFACDA9}
-10338007.5495,4971600.6927,100039,20201167811,1980719,20201167811,66,M,IA,77,-77.0,1,77,1,1,98,77,2,1,2006,Chevrolet,SLV,PK,IA,2,1,33,98,77,77,98,35,1,28,1,4,5,70,1,8,1,,0,2020,511157,4508040,,,,,,,2024/08/09 13:53:33+00,,{9B858054-7C9B-42B1-AE6A-53D460EDCA12}
-10416242.4804,5109115.0214,100040,20201168595,1982027,20201168595,44,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2013,HOND,CIV,4D,IA,1,1,33,77,77,77,33,65,1,28,4,2,5,22,1,8,1,,0,2020,452480,4611388,,,,,,,2024/08/09 13:53:33+00,,{28422617-AF9E-41F7-9330-A073FF3CA812}
-10165056.2187,4999108.6383,100041,20201168596,1982028,20201168596,35,F,IA,77,-77.0,1,77,77,77,88,77,1,1,2014,TOYT,COROLLA,4D,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,641969,4530159,,,,,,,2024/08/09 13:53:33+00,,{597FCB2A-E122-4010-B5F8-D44AC84BDE9B}
-10145809.9778,4986693.3273,100042,20201168597,1982029,20201168597,19,M,IA,77,-77.0,1,77,1,18,11,77,3,1,2008,Chevrolet,TBZ,SW,IA,1,3,33,98,77,77,33,40,1,28,4,2,5,30,2,8,1,,0,2020,656729,4521091,,,,,,,2024/08/09 13:53:33+00,,{AAA4B4DE-FD41-444E-A9DB-CEF7ED8ADA17}
-10175645.0566,5111254.5398,100043,20201161403,1969572,20201161403,19,M,IA,77,-77.0,1,77,1,1,5,6,3,1,2013,FORD,EDG,SW,IA,1,1,1,48,77,77,48,70,1,9,3,4,5,20,3,8,1,,0,2020,632418,4614047,,,,,,,2024/08/09 13:53:33+00,,{52CE06BB-FFAC-4FEC-A6CC-98D2DDFBFEC8}
-10153520.1129,5315243.6568,100044,20201161404,1969573,20201161404,67,M,IA,77,-77.0,1,77,77,77,88,77,2,1,2007,CHEV,SILVERADO,PK,IA,1,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,645800,4764755,,,,,,,2024/08/09 13:53:33+00,,{6576339C-3D94-4294-B316-3DFA8A256D61}
-10153480.7712,5315294.9169,100045,20201161405,1969574,20201161405,56,M,IA,77,-77.0,1,77,77,77,88,77,3,1,2019,Honda,CRV,SUV,IA,2,77,77,77,77,77,77,777,77,28,77,77,5,1,77,8,77,,0,2020,645828,4764793,,,,,,,2024/08/09 13:53:33+00,,{32D7D55D-F78B-4D3B-BBD8-54A278840DAC}
-10423684.5528,5098527.5836,100046,20201161406,1969575,20201161406,30,M,IA,77,0.13,1,77,6,1,8,77,1,1,2015,Chevrolet,CORVETTE,2D,IA,1,98,1,54,77,77,54,35,1,15,12,4,3,23,1,3,1,,0,2020,446855,4603533,,,,,,,2024/08/09 13:53:33+00,,{DA44BC3A-AE40-4C8F-A074-A26DA94229D7}
-10416740.4849,5100567.3553,100047,20201161407,1969576,20201161407,62,F,IA,77,-77.0,1,77,1,1,40,77,2,1,2008,CHEV,CLD,PK,IA,3,1,33,77,77,77,33,25,4,28,8,3,4,7,2,8,12,,0,2020,452065,4605018,,,,,,,2024/08/09 13:53:33+00,,{16EB5143-C8DE-4533-AF65-BB6B9A0774E4}
-10416740.4849,5100567.3553,100048,20201161407,1969577,20201161407,56,F,IA,1,-77.0,1,77,1,1,88,77,1,1,2001,Toyota,ECO,2D,IA,2,1,33,77,77,77,33,25,1,28,12,4,4,7,2,8,12,,0,2020,452065,4605018,,,,,,,2024/08/09 13:53:33+00,,{45A514DD-C39D-443F-9D25-6B1D9F31DF95}
-10419751.0728,5104969.5349,100049,20201161408,1969578,20201161408,44,F,IA,1,-77.0,1,77,1,1,6,77,3,1,2010,Chevrolet,TRAVERSE LT,LL,IA,4,1,33,77,77,77,33,25,1,28,3,2,5,45,4,8,13,,0,2020,449834,4608316,,,,,,,2024/08/09 13:53:33+00,,{74724C31-E33E-47DF-BA12-B478EA93B42E}
-10419751.0728,5104969.5349,100050,20201161408,1969579,20201161408,66,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2006,GMC,ENV,SW,IA,2,1,33,77,77,77,33,25,1,28,11,2,5,45,4,8,13,,0,2020,449834,4608316,,,,,,,2024/08/09 13:53:33+00,,{BD9DD20F-622D-44AA-BFD1-C68C4B2D272A}
-10424727.8338,5103219.265,100051,20201161409,1969580,20201161409,200,NR,XX,77,-77.0,77,77,99,99,99,77,99,99,7777,NR,NR,NR,XX,1,99,33,72,77,77,33,25,99,28,99,9,4,71,4,8,1,,0,2020,446100,4607039,,,,,,,2024/08/09 13:53:33+00,,{780E1829-85A2-454F-8852-BA2F03B01317}
-10424727.8338,5103219.265,100052,20201161409,1969581,20201161409,200,NR,XX,77,-77.0,77,77,77,77,88,77,3,1,2013,GMC,TERRAIN SLT,LL,IA,0,12,33,35,77,77,35,25,1,28,10,4,4,71,4,8,1,,0,2020,446100,4607039,,,,,,,2024/08/09 13:53:33+00,,{7331916F-2AC9-41B4-8077-23D4851D556C}
-10421763.9918,5099990.7854,100053,20201161410,1969582,20201161410,26,M,IA,1,-77.0,1,77,77,77,6,77,3,1,2012,Nissan,ROGUE,SUV,IA,1,2,33,72,77,77,33,35,2,28,2,2,4,45,2,8,13,,0,2020,448301,4604615,,,,,,,2024/08/09 13:53:33+00,,{F7C78501-B935-4E46-9399-539DA1B2F72B}
-10421763.9918,5099990.7854,100054,20201161410,1969583,20201161410,25,F,IA,77,-77.0,1,77,1,1,88,77,4,1,2017,DODG,CARAVAN,VAN,IA,1,2,33,77,77,77,33,35,2,28,7,2,4,45,2,8,13,,0,2020,448301,4604615,,,,,,,2024/08/09 13:53:33+00,,{8832B383-CFBF-420D-B7A3-2BBA6B1AB117}
-10422131.0671,5090309.2906,100055,20201161411,1969584,20201161411,72,F,IA,77,-77.0,1,77,1,1,40,77,3,1,2005,Honda,PLT,SW,IA,2,7,33,77,77,77,33,35,4,28,12,2,4,7,2,8,5,,0,2020,447974,4597391,,,,,,,2024/08/09 13:53:33+00,,{719A6F58-F1E5-422B-9613-413B13D55DB2}
-10422131.0671,5090309.2906,100056,20201161411,1969585,20201161411,46,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2015,CHEV,TRV,SW,IA,1,1,33,77,77,77,33,35,1,28,9,2,4,7,2,8,5,,0,2020,447974,4597391,,,,,,,2024/08/09 13:53:33+00,,{9EA78663-0869-40F6-8730-17A92387E334}
-10423366.296,5100657.4941,100057,20201161412,1969586,20201161412,33,M,IA,77,-77.0,1,77,1,1,7,77,7,1,2010,FORD,F35,PK,IA,2,1,33,77,77,77,33,55,1,28,15,1,4,24,1,8,1,,0,2020,447105,4605120,,,,,,,2024/08/09 13:53:33+00,,{ACC7EFAD-43CA-4503-9F34-6F983DB581E8}
-10279030.4922,5236123.0448,100058,20201162166,1970880,20201162166,31,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2016,JEEP,GCH,SW,IA,1,1,33,77,77,77,33,35,1,28,9,4,5,7,2,8,12,,0,2020,554386,4705469,,,,,,,2024/08/09 13:53:33+00,,{0012756A-AC3B-4846-ACFC-976720E097C7}
-10279030.4922,5236123.0448,100059,20201162166,1970881,20201162166,52,F,IA,1,-77.0,1,77,1,1,40,77,3,1,2007,Saturn,VUE,SW,IA,1,1,33,77,77,77,33,35,4,28,12,4,5,7,2,8,12,,0,2020,554386,4705469,,,,,,,2024/08/09 13:53:33+00,,{84B3D293-12EB-43E1-9262-1A1EBB34EE76}
-10580469.7654,5068860.5138,100060,20201162167,1970882,20201162167,16,M,IA,1,-77.0,1,77,1,1,40,77,2,1,1994,GMC,SRA,PK,IA,1,1,33,38,1,77,38,50,4,28,11,4,4,7,1,8,13,,0,2020,328923,4583191,,,,,,,2024/08/09 13:53:33+00,,{AE51E967-862F-40EC-B4A0-37F887098E36}
-10580469.7654,5068860.5138,100061,20201162167,1970883,20201162167,35,M,IA,77,-77.0,1,77,1,1,88,77,3,1,2015,DODG,JNY,SW,IA,4,1,33,38,1,77,38,55,1,28,1,4,4,7,1,8,13,,0,2020,328923,4583191,,,,,,,2024/08/09 13:53:33+00,,{991D6C76-F780-4F8A-A810-D1B22DA5C1E9}
-10594415.5063,5256941.926,100062,20201162168,1970884,20201162168,34,M,IA,77,-77.0,1,77,1,98,98,77,3,1,2001,Ford,ECP,SW,IA,1,1,33,77,77,77,33,35,4,28,11,4,4,40,1,8,1,,0,2020,321984,4722835,,,,,,,2024/08/09 13:53:33+00,,{813D68B3-BF18-4B56-A990-5FB9DAA80A78}
-10594415.5063,5256941.926,100063,20201162168,1970885,20201162168,17,M,IA,77,-77.0,1,77,1,1,88,77,1,1,2017,CHEV,CRZ,SD,IA,2,1,33,77,77,77,33,45,1,28,9,4,4,40,1,8,1,,0,2020,321984,4722835,,,,,,,2024/08/09 13:53:33+00,,{87D9BF96-3DEE-41CE-9387-DF6E5344F86F}
-10641502.4964,5232372.2127,100064,20201162169,1970886,20201162169,43,M,IA,77,-77.0,1,77,1,1,98,77,3,1,2014,Chevrolet,SURBURBAN 15,UT,KS,1,6,33,77,77,77,33,65,1,28,12,2,5,41,1,8,1,,0,2020,286749,4705758,,,,,,,2024/08/09 13:53:33+00,,{26610F8A-E7FE-4CA4-AA1B-CE5ADAAFFFC9}
-10641502.4964,5232372.2127,100065,20201162169,1970887,20201162169,200,NR,XX,77,-77.0,77,77,1,1,98,77,2,1,2000,FORD,F150,TK,IA,2,1,33,77,77,77,33,65,1,28,6,2,5,41,1,8,1,,0,2020,286749,4705758,,,,,,,2024/08/09 13:53:33+00,,{2BA475E7-50D7-4E4A-9A4F-4727A93DADA1}
-10484539.6417,5228049.3816,100066,20201162171,1970890,20201162171,18,F,IA,77,-77.0,1,77,1,1,7,77,3,1,2014,Dodge,JNY,UT,IA,1,16,33,77,77,77,33,55,4,28,1,2,4,24,1,8,18,,0,2020,402613,4699995,,,,,,,2024/08/09 13:53:33+00,,{1C7502CE-0E39-40A4-B600-651B8D3B39EB}
-10484539.6417,5228049.3816,100067,20201162171,1970891,20201162171,55,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2020,Chevrolet,EQUINOX,SUV,IA,1,11,33,77,77,77,33,55,4,28,6,2,4,24,1,8,18,,0,2020,402613,4699995,,,,,,,2024/08/09 13:53:33+00,,{C517A12C-9C57-4133-B6D1-36484F7A5435}
-10483032.3281,5235383.762,100068,20201162172,1970892,20201162172,51,M,IA,77,-77.0,1,77,1,1,98,77,3,1,2008,CHEV,TRAILBLAZER,LL,IA,1,9,34,33,77,77,33,25,1,28,98,1,5,40,4,8,1,,0,2020,403801,4705377,,,,,,,2024/08/09 13:53:33+00,,{DB4E5AAA-EAAD-40D6-A210-60BC40771696}
-10483032.3281,5235383.762,100069,20201162172,1970893,20201162172,200,NR,XX,77,-77.0,77,77,77,77,88,77,1,1,2001,BUIC,LESABRE CUST,4D,IA,0,12,35,77,77,77,35,25,1,28,7,2,5,40,4,8,1,,0,2020,403801,4705377,,,,,,,2024/08/09 13:53:33+00,,{5F88EFD5-1F3F-481B-AB71-50ED7594E05E}
-10096830.1793,5234877.5541,100070,20201162173,1970894,20201162173,58,F,IA,1,-77.0,1,77,1,1,1,77,1,1,2012,HOND,ACC,SW,IA,1,3,33,77,77,77,33,45,2,28,1,4,5,2,1,8,12,,0,2020,688900,4706900,,,,,,,2024/08/09 13:53:33+00,,{8386965F-67CD-49D5-AB87-DDD75392DB82}
-10096830.1793,5234877.5541,100071,20201162173,1970895,20201162173,26,F,IA,77,-77.0,1,77,1,1,88,77,3,1,2011,Dodge,DURANGO,4D,IL,1,1,33,77,77,77,33,25,2,28,11,2,5,2,1,8,12,,0,2020,688900,4706900,,,,,,,2024/08/09 13:53:33+00,,{AE8E71E9-7BE0-475D-95A5-A64AA6EC3157}
-10094467.5375,5228232.631,100072,20201162174,1970896,20201162174,24,M,IA,1,-77.0,1,77,1,1,6,77,1,1,2003,CADI,DEVILLE,SD,IA,1,1,33,77,77,77,33,25,4,28,12,2,5,45,1,8,1,,0,2020,690778,4702059,,,,,,,2024/08/09 13:53:33+00,,{ACD44D41-A3A8-47A9-9C47-D877CDE8C160}
